"","dropoffTaxiZone","pickupTaxiZone","vendorID","pickupTime","dropoffTime","passengerCount","tripDistance","paymentType","fareAmount","extraFees","mtaTax","tipAmount","tollAmount","improvementSurcharge","totalAmount","congestionSurcharge","tipPercentage","pickupTimeChunk","dropoffTimeChunk","percentagePopulationAbove65_Pickup","percentagePopulationInPoverty_Pickup","percentageHispanic_Pickup","percentageWhite_Pickup","percentageAfricanAmerican_Pickup","percentageAsian_Pickup","percentageOther_Pickup","percentagePopulationAbove65_Dropoff","percentagePopulationInPoverty_Dropoff","percentageHispanic_Dropoff","percentageWhite_Dropoff","percentageAfricanAmerican_Dropoff","percentageAsian_Dropoff","percentageOther_Dropoff","tipQuality"
"65532",236,263,2,"12/11/2021 01:53:37 AM","12/11/2021 01:59:25 AM",1,1.14,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
"65078",236,239,2,"12/11/2021 07:54:52 AM","12/11/2021 08:04:11 AM",1,1.89,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5,0.2,"4:00 AM - 7:59 AM","8:00 AM - 11:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"70739",238,141,2,"12/11/2021 07:52:34 AM","12/11/2021 08:05:03 AM",1,2.95,1,12,0,0.5,0,0,0.3,15.3,2.5,0,"4:00 AM - 7:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"42019",162,141,1,"12/11/2021 06:36:19 AM","12/11/2021 06:41:44 AM",1,1.2,1,6,2.5,0.5,0.93,0,0.3,10.23,2.5,0.1,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"52959",226,226,2,"12/11/2021 07:13:20 AM","12/11/2021 07:17:32 AM",2,0.79,1,5,0,0.5,3,0,0.3,8.8,0,0.517241379310345,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",9.9,10,31.9,38.5,2.2,24.5,3,9.9,10,31.9,38.5,2.2,24.5,3,1
"48945",179,163,2,"12/11/2021 04:24:31 AM","12/11/2021 04:39:03 AM",1,4.36,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5,0.25,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,12.6,19.1,32.5,39.4,9.8,15.6,2.7,1
"3561",48,186,1,"12/11/2021 06:33:32 AM","12/11/2021 06:38:57 AM",1,1.4,1,6.5,2.5,0.5,0,0,0.3,9.8,2.5,0,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"74342",246,238,1,"12/11/2021 06:38:45 AM","12/11/2021 06:55:04 AM",1,4,1,15.5,2.5,0.5,3.75,0,0.3,22.55,2.5,0.199468085106383,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"76835",249,170,1,"12/11/2021 06:04:05 AM","12/11/2021 06:08:56 AM",1,1.4,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5,0.198979591836735,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,16.4,8.4,6,80,2.1,8.5,3.4,0
"52931",225,246,2,"12/11/2021 07:33:41 AM","12/11/2021 08:04:30 AM",1,7.82,1,27,0,0.5,1,0,0.3,31.3,2.5,0.033003300330033,"4:00 AM - 7:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,11.9,20.9,17.2,12.7,64,3.3,2.8,0
"46093",166,75,1,"12/11/2021 07:40:02 AM","12/11/2021 07:48:36 AM",1,1.9,1,9,0,0.5,1.95,0,0.3,11.75,0,0.198979591836735,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.1,28.4,44,19.7,23.4,11.1,1.8,14.7,17,23.2,44.4,13.8,15.5,3.1,0
